Time,Profle,PWM,bus1dev1,bus1dev0,PlateAverage,error
174.900767,39.575063916666664,0.09494169387653141,27.75,26.0,26.875,12.700063916666664
175.307474,39.608956166666665,0.09592736995525765,27.75,25.75,26.75,12.858956166666665
175.71427,39.642855833333336,0.09638990403767585,27.75,25.75,26.75,12.892855833333336
176.121031,39.67675258333333,0.09685528500174538,27.75,25.75,26.75,12.926752583333332
176.840172,39.736681,0.09636393346319248,28.0,26.0,27.0,12.736680999999997
177.247789,39.77064908333333,0.09707759867897243,28.0,26.0,27.0,12.770649083333332
177.657629,39.80480241666667,0.09754537528574303,28.0,26.0,27.0,12.804802416666668
178.066352,39.838862666666664,0.0980134191755004,28.0,26.0,27.0,12.838862666666664
178.473442,39.872786833333336,0.09794113258918696,28.25,26.0,27.125,12.747786833333336
178.883823,39.90698525,0.0978669804545006,28.25,26.25,27.25,12.656985249999998
179.29261,39.941050833333335,0.09833175568479521,28.25,26.25,27.25,12.691050833333335
179.699042,39.974920166666664,0.09879527017573145,28.25,26.25,27.25,12.724920166666664
180.106912,40.008909333333335,0.09926201018112353,28.25,26.25,27.25,12.758909333333335
180.513484,40.042790333333336,0.09972940794463529,28.25,26.25,27.25,12.792790333333336
180.913607,40.07613391666667,0.10019111111432505,28.25,26.25,27.25,12.82613391666667
181.320539,40.110044916666666,0.10010954328239076,28.25,26.5,27.375,12.735044916666666
181.729588,40.14413233333333,0.10002603740553741,28.5,26.5,27.5,12.644132333333332
182.13966,40.178305,0.10049488393577181,28.5,26.5,27.5,12.678305000000002
182.854614,40.2378845,0.10106718695462662,28.5,26.5,27.5,12.7378845
183.262638,40.2718865,0.10178886598077826,28.5,26.5,27.5,12.7718865
183.67039,40.305865833333336,0.10222093841688978,28.5,26.5,27.5,12.805865833333336
184.078075,40.33983958333334,0.10217045713256356,28.75,26.5,27.625,12.714839583333337
184.486133,40.373844416666664,0.10264224395188873,28.75,26.5,27.625,12.748844416666664
184.894896,40.407908,0.10254907662264207,28.75,26.75,27.75,12.657907999999999
185.301793,40.441816083333336,0.10245026535227209,29.0,26.75,27.875,12.566816083333336
185.709933,40.47582775,0.10291968885354848,29.0,26.75,27.875,12.60082775
186.116905,40.509742083333336,0.10338936714839336,29.0,26.75,27.875,12.634742083333336
186.517189,40.54309908333333,0.10385107301375357,29.0,26.75,27.875,12.668099083333331
186.927439,40.57728658333333,0.10432897224517725,29.0,26.75,27.875,12.702286583333333
187.328845,40.61073708333333,0.10479696538316041,29.0,26.75,27.875,12.735737083333333
187.73692,40.64474333333333,0.10523223564791652,29.0,26.75,27.875,12.76974333333333
188.14695,40.6789125,0.10459266476005923,29.25,27.0,28.125,12.553912500000003
188.877772,40.739814333333335,0.10518946366384249,29.25,27.0,28.125,12.614814333333335
189.279354,40.7732795,0.10590661470509277,29.25,27.0,28.125,12.648279500000001
189.688934,40.80741116666667,0.10638461204443123,29.25,27.0,28.125,12.682411166666668
190.099625,40.84163541666667,0.10627606163770094,29.5,27.0,28.25,12.59163541666667
190.507101,40.87559175,0.1067512464758269,29.5,27.0,28.25,12.625591749999998
190.908248,40.90902066666666,0.10662630795710279,29.5,27.25,28.375,12.534020666666663
191.313647,40.94280391666667,0.10709859408194292,29.5,27.25,28.375,12.56780391666667
191.722673,40.976889416666666,0.10697913161316264,29.75,27.25,28.5,12.476889416666666
192.130647,41.01088725,0.10745331772494696,29.75,27.25,28.5,12.510887250000003
192.538797,41.04489975,0.10792993177616811,29.75,27.25,28.5,12.544899749999999
192.949149,41.07909575,0.10840974898705424,29.75,27.25,28.5,12.57909575
193.355496,41.112958,0.10888676538850404,29.75,27.25,28.5,12.612957999999999
193.761431,41.146785916666666,0.1087612351750319,29.75,27.5,28.625,12.521785916666666
194.169267,41.18077225,0.10923857245345862,29.75,27.5,28.625,12.555772249999997
194.897507,41.241458916666666,0.10923947625313835,30.0,27.5,28.75,12.491458916666666
195.306422,41.275535166666664,0.10996259829597571,30.0,27.5,28.75,12.525535166666664
195.715898,41.309658166666665,0.11044307082836256,30.0,27.5,28.75,12.559658166666665
196.116658,41.34305483333333,0.1108716051363547,30.0,27.5,28.75,12.593054833333333
196.524503,41.37704191666667,0.11078067708611654,30.0,27.75,28.875,12.50204191666667
196.933659,41.41113825,0.11064277202127071,30.25,27.75,29.0,12.41113825
197.342572,41.44521433333333,0.11112203976731014,30.25,27.75,29.0,12.445214333333332
197.753164,41.47943033333333,0.11098383056193688,30.5,27.75,29.125,12.354430333333333
198.154002,41.5128335,0.11145319199680732,30.5,27.75,29.125,12.3878335
198.560196,41.546683,0.11192845893572097,30.5,27.75,29.125,12.421683000000002
198.969205,41.580767083333335,0.1117843709257021,30.5,28.0,29.25,12.330767083333335
199.376583,41.61471525,0.11226085244101869,30.5,28.0,29.25,12.364715250000003
199.783221,41.64860175,0.11273799313780546,30.5,28.0,29.25,12.398601749999997
200.192017,41.68266808333333,0.1125885897953791,30.75,28.0,29.375,12.307668083333333
200.907035,41.742252916666665,0.11318829599330398,30.75,28.0,29.375,12.367252916666665
201.317281,41.776440083333334,0.11391116912618528,30.75,28.0,29.375,12.401440083333334
201.725244,41.810437,0.11439324049253606,30.75,28.0,29.375,12.435437
202.131967,41.84433058333333,0.11423651388537959,31.0,28.0,29.5,12.344330583333331
202.542169,41.878514083333336,0.11407906184549428,31.0,28.25,29.625,12.253514083333336
202.950597,41.91254975,0.11455837591216739,31.0,28.25,29.625,12.287549749999997
203.360502,41.9467085,0.115041223450942,31.0,28.25,29.625,12.3217085
203.770057,41.98083808333333,0.1148784807506337,31.0,28.5,29.75,12.230838083333332
204.179303,42.014941916666665,0.11536047766491764,31.25,28.25,29.75,12.264941916666665
204.587534,42.048961166666665,0.11519265377153198,31.25,28.5,29.875,12.173961166666665
204.996359,42.08302991666667,0.11567204790798823,31.25,28.5,29.875,12.208029916666668
205.40697,42.1172475,0.11615533703573022,31.25,28.5,29.875,12.242247499999998
205.81755,42.1514625,0.11663925101272779,31.25,28.5,29.875,12.276462500000001
206.227143,42.18559525,0.11646918709422441,31.5,28.5,30.0,12.185595249999999
206.925407,42.243783916666665,0.11705599606371185,31.5,28.5,30.0,12.243783916666665
